X=-68.171 Y=83.587 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.989 Y=0.417
X=-74.523 Y=75.332 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.933 Y=0.343
X=-69.327 Y=71.859 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.979 Y=0.312
X=-73.946 Y=81.196 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.938 Y=0.395
X=-69.327 Y=85.749 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.979 Y=0.436
X=-75.301 Y=74.385 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.926 Y=0.334
X=-70.881 Y=69.965 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.965 Y=0.295
X=-74.523 Y=82.276 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.933 Y=0.405
X=-70.881 Y=87.643 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.965 Y=0.453
X=-76.248 Y=73.607 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.917 Y=0.327
X=-72.775 Y=68.411 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.948 Y=0.281
X=-75.301 Y=83.223 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.926 Y=0.413
X=-72.775 Y=89.197 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.948 Y=0.467
X=-77.328 Y=73.030 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.907 Y=0.322
X=-74.936 Y=67.255 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.929 Y=0.271
X=-76.248 Y=84.001 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.917 Y=0.420
X=-74.936 Y=90.352 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.929 Y=0.477
X=-78.501 Y=72.674 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.897 Y=0.319
X=-77.281 Y=66.544 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.908 Y=0.264
X=-77.328 Y=84.578 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.907 Y=0.425
X=-77.281 Y=91.064 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.908 Y=0.483
X=-79.720 Y=72.554 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.886 Y=0.318
X=-79.720 Y=66.304 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.886 Y=0.262
X=-78.501 Y=84.934 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.897 Y=0.428
X=-79.720 Y=91.304 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.886 Y=0.485
X=-80.939 Y=72.674 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.875 Y=0.319
X=-82.159 Y=66.544 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.864 Y=0.264
X=-79.720 Y=85.054 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.886 Y=0.430
X=-82.159 Y=91.064 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.864 Y=0.483
X=-82.112 Y=73.030 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.865 Y=0.322
X=-84.504 Y=67.255 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.843 Y=0.271
X=-80.939 Y=84.934 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.875 Y=0.428
X=-84.503 Y=90.352 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.843 Y=0.477
X=-83.192 Y=73.607 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.855 Y=0.327
X=-86.665 Y=68.411 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.824 Y=0.281
X=-82.112 Y=84.578 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.865 Y=0.425
X=-86.665 Y=89.197 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.824 Y=0.467
X=-84.139 Y=74.385 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.847 Y=0.334
X=-88.559 Y=69.965 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.807 Y=0.295
X=-83.192 Y=84.001 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.855 Y=0.420
X=-88.559 Y=87.643 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.807 Y=0.453
X=-84.917 Y=75.332 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.840 Y=0.343
X=-90.113 Y=71.859 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.793 Y=0.312
X=-84.139 Y=83.223 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.847 Y=0.413
X=-90.113 Y=85.749 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.793 Y=0.436
X=-85.494 Y=76.412 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.834 Y=0.352
X=-91.268 Y=74.020 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.783 Y=0.331
X=-84.917 Y=82.276 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.840 Y=0.405
X=-91.268 Y=83.588 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.783 Y=0.417
X=-85.850 Y=77.585 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.832 Y=0.363
X=-91.980 Y=76.365 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.777 Y=0.352
X=-85.494 Y=81.196 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.834 Y=0.395
X=-91.980 Y=81.243 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.777 Y=0.396
X=-85.970 Y=78.804 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.830 Y=0.374
X=-92.220 Y=78.804 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.774 Y=0.374
X=-85.850 Y=80.023 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.832 Y=0.385
X=-79.720 Y=78.804 Z=155.000,X=-0.008 Y=-0.008 Z=1.000,X=0.886 Y=0.374
X=125.000 Y=0.000 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.498 Y=0.374
X=122.598 Y=-24.386 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.496 Y=0.352
X=61.299 Y=-12.193 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.441 Y=0.363
X=62.500 Y=0.000 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.442 Y=0.374
X=122.598 Y=24.386 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.496 Y=0.396
X=57.742 Y=-23.918 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.438 Y=0.352
X=115.485 Y=-47.835 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.489 Y=0.331
X=61.299 Y=12.193 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.441 Y=0.385
X=115.485 Y=47.835 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.489 Y=0.417
X=51.967 Y=-34.723 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.433 Y=0.343
X=103.934 Y=-69.446 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.479 Y=0.312
X=57.742 Y=23.918 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.438 Y=0.395
X=103.934 Y=69.446 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.479 Y=0.436
X=44.194 Y=-44.194 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.426 Y=0.334
X=88.388 Y=-88.388 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.465 Y=0.295
X=51.967 Y=34.723 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.433 Y=0.405
X=88.388 Y=88.388 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.465 Y=0.453
X=34.723 Y=-51.967 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.417 Y=0.327
X=69.446 Y=-103.934 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.448 Y=0.281
X=44.194 Y=44.194 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.426 Y=0.413
X=69.446 Y=103.934 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.448 Y=0.467
X=23.918 Y=-57.742 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.407 Y=0.322
X=47.835 Y=-115.485 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.429 Y=0.271
X=34.723 Y=51.967 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.417 Y=0.420
X=47.836 Y=115.485 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.429 Y=0.477
X=12.193 Y=-61.299 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.397 Y=0.319
X=24.386 Y=-122.598 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.408 Y=0.264
X=23.918 Y=57.742 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.407 Y=0.425
X=24.386 Y=122.598 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.408 Y=0.483
X=0.000 Y=-62.500 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.318
X=0.000 Y=-125.000 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.262
X=12.193 Y=61.299 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.397 Y=0.428
X=0.000 Y=125.000 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.485
X=-12.193 Y=-61.299 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.375 Y=0.319
X=-24.386 Y=-122.598 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.264
X=0.000 Y=62.500 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.430
X=-24.386 Y=122.598 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.483
X=-23.918 Y=-57.742 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.322
X=-47.835 Y=-115.485 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.343 Y=0.271
X=-12.193 Y=61.299 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.375 Y=0.428
X=-47.835 Y=115.485 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.343 Y=0.477
X=-34.723 Y=-51.967 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.355 Y=0.327
X=-69.446 Y=-103.934 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.324 Y=0.281
X=-23.918 Y=57.742 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.425
X=-69.446 Y=103.934 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.324 Y=0.467
X=-44.194 Y=-44.194 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.347 Y=0.334
X=-88.388 Y=-88.388 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.307 Y=0.295
X=-34.723 Y=51.967 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.355 Y=0.420
X=-88.388 Y=88.388 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.307 Y=0.453
X=-51.967 Y=-34.723 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.340 Y=0.343
X=-103.934 Y=-69.446 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.293 Y=0.312
X=-44.194 Y=44.194 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.347 Y=0.413
X=-103.934 Y=69.446 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.293 Y=0.436
X=-57.742 Y=-23.918 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.335 Y=0.352
X=-115.485 Y=-47.835 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.283 Y=0.331
X=-51.967 Y=34.723 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.340 Y=0.405
X=-115.485 Y=47.835 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.283 Y=0.417
X=-61.299 Y=-12.193 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.332 Y=0.363
X=-122.598 Y=-24.386 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.277 Y=0.352
X=-57.742 Y=23.918 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.335 Y=0.395
X=-122.598 Y=24.386 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.277 Y=0.396
X=-62.500 Y=0.000 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.330 Y=0.374
X=-125.000 Y=0.000 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.275 Y=0.374
X=-61.299 Y=12.193 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.332 Y=0.385
X=0.000 Y=0.000 Z=190.513,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.374
X=62.500 Y=0.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.194 Y=0.374
X=122.598 Y=-24.386 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.248 Y=0.352
X=125.000 Y=0.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.250 Y=0.374
X=61.299 Y=12.193 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.193 Y=0.384
X=122.598 Y=24.386 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.248 Y=0.396
X=61.299 Y=-12.193 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.193 Y=0.363
X=115.485 Y=-47.835 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.242 Y=0.331
X=57.742 Y=23.918 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.190 Y=0.395
X=115.485 Y=47.835 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.242 Y=0.416
X=57.742 Y=-23.918 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.190 Y=0.352
X=103.934 Y=-69.446 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.232 Y=0.312
X=51.967 Y=34.723 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.185 Y=0.405
X=103.934 Y=69.446 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.232 Y=0.436
X=51.967 Y=-34.723 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.185 Y=0.343
X=88.388 Y=-88.388 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.218 Y=0.294
X=44.194 Y=44.194 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.178 Y=0.413
X=88.388 Y=88.388 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.218 Y=0.453
X=44.194 Y=-44.194 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.178 Y=0.334
X=69.446 Y=-103.934 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.201 Y=0.281
X=34.723 Y=51.967 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.170 Y=0.420
X=69.446 Y=103.934 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.201 Y=0.467
X=34.723 Y=-51.967 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.170 Y=0.327
X=47.835 Y=-115.485 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.181 Y=0.270
X=23.918 Y=57.742 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.160 Y=0.425
X=47.836 Y=115.485 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.181 Y=0.477
X=23.918 Y=-57.742 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.160 Y=0.322
X=24.386 Y=-122.598 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.160 Y=0.264
X=12.193 Y=61.299 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.149 Y=0.428
X=24.386 Y=122.598 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.160 Y=0.483
X=12.193 Y=-61.299 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.149 Y=0.319
X=0.000 Y=-125.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.139 Y=0.262
X=0.000 Y=62.500 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.139 Y=0.429
X=0.000 Y=125.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.139 Y=0.485
X=0.000 Y=-62.500 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.139 Y=0.317
X=-24.386 Y=-122.598 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.117 Y=0.264
X=-12.193 Y=61.299 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.128 Y=0.428
X=-24.386 Y=122.598 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.117 Y=0.483
X=-12.193 Y=-61.299 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.128 Y=0.319
X=-47.835 Y=-115.485 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.096 Y=0.270
X=-23.918 Y=57.742 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.117 Y=0.425
X=-47.835 Y=115.485 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.096 Y=0.477
X=-23.918 Y=-57.742 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.117 Y=0.322
X=-69.446 Y=-103.934 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.076 Y=0.281
X=-34.723 Y=51.967 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.107 Y=0.420
X=-69.446 Y=103.934 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.076 Y=0.467
X=-34.723 Y=-51.967 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.107 Y=0.327
X=-88.388 Y=-88.388 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.060 Y=0.294
X=-44.194 Y=44.194 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.099 Y=0.413
X=-88.388 Y=88.388 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.060 Y=0.453
X=-44.194 Y=-44.194 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.099 Y=0.334
X=-103.934 Y=-69.446 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.046 Y=0.312
X=-51.967 Y=34.723 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.092 Y=0.405
X=-103.934 Y=69.446 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.046 Y=0.436
X=-51.967 Y=-34.723 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.092 Y=0.343
X=-115.485 Y=-47.835 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.035 Y=0.331
X=-57.742 Y=23.918 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.087 Y=0.395
X=-115.485 Y=47.835 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.035 Y=0.416
X=-57.742 Y=-23.918 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.087 Y=0.352
X=-122.598 Y=-24.386 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.029 Y=0.352
X=-61.299 Y=12.193 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.084 Y=0.384
X=-122.598 Y=24.386 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.029 Y=0.396
X=-61.299 Y=-12.193 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.084 Y=0.363
X=-125.000 Y=0.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.027 Y=0.374
X=-62.500 Y=0.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.083 Y=0.374
X=0.000 Y=0.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.139 Y=0.374
X=-102.711 Y=0.000 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.694 Y=0.374
X=-96.701 Y=-2.439 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.748 Y=0.352
X=-96.461 Y=0.000 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.750 Y=0.374
X=-102.831 Y=1.219 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.693 Y=0.384
X=-96.701 Y=2.439 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.748 Y=0.396
X=-102.831 Y=-1.219 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.693 Y=0.363
X=-97.412 Y=-4.784 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.742 Y=0.331
X=-103.186 Y=2.392 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.690 Y=0.395
X=-97.412 Y=4.784 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.742 Y=0.416
X=-103.186 Y=-2.392 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.690 Y=0.352
X=-98.567 Y=-6.945 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.731 Y=0.312
X=-103.764 Y=3.472 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.685 Y=0.405
X=-98.567 Y=6.945 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.731 Y=0.436
X=-103.764 Y=-3.472 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.685 Y=0.343
X=-100.122 Y=-8.839 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.717 Y=0.294
X=-104.541 Y=4.419 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.678 Y=0.413
X=-100.122 Y=8.839 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.717 Y=0.453
X=-104.541 Y=-4.419 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.678 Y=0.334
X=-102.016 Y=-10.393 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.701 Y=0.281
X=-105.488 Y=5.197 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.669 Y=0.420
X=-102.016 Y=10.393 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.701 Y=0.467
X=-105.488 Y=-5.197 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.669 Y=0.327
X=-104.177 Y=-11.548 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.681 Y=0.270
X=-106.569 Y=5.774 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.660 Y=0.425
X=-104.177 Y=11.548 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.681 Y=0.477
X=-106.569 Y=-5.774 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.660 Y=0.322
X=-106.522 Y=-12.260 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.660 Y=0.264
X=-107.741 Y=6.130 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.649 Y=0.428
X=-106.522 Y=12.260 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.660 Y=0.483
X=-107.741 Y=-6.130 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.649 Y=0.319
X=-108.961 Y=-12.500 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.638 Y=0.262
X=-108.961 Y=6.250 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.638 Y=0.429
X=-108.961 Y=12.500 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.638 Y=0.485
X=-108.961 Y=-6.250 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.638 Y=0.317
X=-111.399 Y=-12.260 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.617 Y=0.264
X=-110.180 Y=6.130 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.627 Y=0.428
X=-111.399 Y=12.260 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.617 Y=0.483
X=-110.180 Y=-6.130 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.627 Y=0.319
X=-113.744 Y=-11.548 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.596 Y=0.270
X=-111.352 Y=5.774 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.617 Y=0.425
X=-113.744 Y=11.548 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.596 Y=0.477
X=-111.352 Y=-5.774 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.617 Y=0.322
X=-115.905 Y=-10.393 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.576 Y=0.281
X=-112.433 Y=5.197 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.607 Y=0.420
X=-115.905 Y=10.393 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.576 Y=0.467
X=-112.433 Y=-5.197 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.607 Y=0.327
X=-117.799 Y=-8.839 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.559 Y=0.294
X=-113.380 Y=4.419 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.599 Y=0.413
X=-117.799 Y=8.839 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.559 Y=0.453
X=-113.380 Y=-4.419 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.599 Y=0.334
X=-119.354 Y=-6.945 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.545 Y=0.312
X=-114.157 Y=3.472 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.592 Y=0.405
X=-119.354 Y=6.945 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.545 Y=0.436
X=-114.157 Y=-3.472 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.592 Y=0.343
X=-120.509 Y=-4.784 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.535 Y=0.331
X=-114.735 Y=2.392 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.587 Y=0.395
X=-120.509 Y=4.784 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.535 Y=0.416
X=-114.735 Y=-2.392 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.587 Y=0.352
X=-121.220 Y=-2.439 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.529 Y=0.352
X=-115.090 Y=1.219 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.583 Y=0.384
X=-121.220 Y=2.439 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.529 Y=0.396
X=-115.090 Y=-1.219 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.583 Y=0.363
X=-121.461 Y=0.000 Z=5.000,X=0.000 Y=0.000 Z=-1.000,X=0.526 Y=0.374
